x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,Q_W_per_m,dP_Pa
4.201626e+00,6.635710e+00,4.460586e+00,7.656903e+00,6.666480e+00,4.096282e+00,5.575792e+00,7.287638e+00,4.971973e-01,4.884434e-01,3.163274e-01,4.883279e-01,4.753437e-01,4.490706e-01,4.584312e-01,3.074226e-01,1.262250e+04,9.303358e+03
5.529797e+00,4.303616e+00,6.837388e+00,4.742049e+00,7.026493e+00,5.744376e+00,6.355185e+00,6.837494e+00,4.034342e-01,4.031937e-01,3.646191e-01,4.203902e-01,3.676157e-01,3.551150e-01,4.063775e-01,4.525990e-01,1.272755e+04,8.640376e+03
7.783715e+00,7.348129e+00,5.060989e+00,6.062772e+00,4.903215e+00,7.208836e+00,4.337772e+00,5.267333e+00,3.190081e-01,3.671820e-01,4.542727e-01,3.505330e-01,4.185088e-01,4.525436e-01,3.724040e-01,3.964857e-01,1.372121e+04,9.805961e+03
7.162037e+00,6.985234e+00,8.000000e+00,5.147076e+00,8.000000e+00,6.251385e+00,8.000000e+00,7.124575e+00,3.090153e-01,3.000000e-01,3.000000e-01,3.000000e-01,3.712407e-01,3.000000e-01,4.273439e-01,4.227575e-01,1.421924e+04,8.537051e+03
8.000000e+00,6.639895e+00,8.000000e+00,7.570849e+00,8.000000e+00,8.000000e+00,8.000000e+00,7.194984e+00,3.885552e-01,4.084411e-01,3.750724e-01,3.000000e-01,3.767105e-01,3.000000e-01,5.000000e-01,4.289190e-01,1.346620e+04,4.399840e+03
7.759168e+00,6.958476e+00,8.000000e+00,7.674170e+00,8.000000e+00,8.000000e+00,8.000000e+00,8.000000e+00,3.000000e-01,3.326788e-01,3.000000e-01,3.000000e-01,3.553780e-01,3.000000e-01,5.000000e-01,4.151762e-01,1.385437e+04,4.009641e+03
7.452687e+00,6.965269e+00,8.000000e+00,6.365001e+00,8.000000e+00,7.452883e+00,8.000000e+00,8.000000e+00,3.000000e-01,3.000000e-01,3.000000e-01,3.000000e-01,3.756930e-01,3.000000e-01,4.414792e-01,3.926106e-01,1.407117e+04,6.723193e+03
7.057898e+00,7.353163e+00,6.955064e+00,6.075261e+00,6.579610e+00,7.406187e+00,6.223691e+00,5.309469e+00,3.000000e-01,3.979779e-01,3.285244e-01,3.000727e-01,5.000000e-01,3.636980e-01,4.816263e-01,5.000000e-01,1.367764e+04,8.752668e+03
8.000000e+00,6.747644e+00,8.000000e+00,8.000000e+00,8.000000e+00,8.000000e+00,8.000000e+00,8.000000e+00,3.000000e-01,3.000000e-01,3.000000e-01,3.000000e-01,3.000000e-01,3.000000e-01,5.000000e-01,3.570408e-01,1.394583e+04,3.650534e+03
7.234798e+00,7.081298e+00,8.000000e+00,4.000000e+00,8.000000e+00,4.000000e+00,8.000000e+00,4.000000e+00,3.000000e-01,3.000000e-01,3.000000e-01,3.000000e-01,3.000000e-01,3.000000e-01,3.000000e-01,3.000000e-01,1.452743e+04,1.054356e+04
6.137154e+00,7.028926e+00,6.646841e+00,5.539072e+00,7.547137e+00,7.330557e+00,6.563349e+00,7.901414e+00,3.037349e-01,3.222398e-01,4.452701e-01,4.569236e-01,4.361281e-01,4.858055e-01,4.591252e-01,3.281620e-01,1.384740e+04,8.527799e+03
4.526080e+00,6.197775e+00,4.627971e+00,5.296935e+00,7.573870e+00,5.863854e+00,5.502450e+00,6.356708e+00,4.887203e-01,4.234867e-01,3.778852e-01,4.471601e-01,3.975081e-01,4.999419e-01,4.993596e-01,5.000000e-01,1.282224e+04,9.701259e+03
8.000000e+00,6.938155e+00,8.000000e+00,8.000000e+00,8.000000e+00,8.000000e+00,8.000000e+00,8.000000e+00,3.000000e-01,3.000000e-01,3.000000e-01,3.000000e-01,3.000000e-01,3.000000e-01,3.000000e-01,3.000000e-01,1.397288e+04,3.541530e+03
8.000000e+00,6.928707e+00,8.000000e+00,6.581992e+00,4.842046e+00,7.782794e+00,8.000000e+00,7.819231e+00,3.000000e-01,3.000000e-01,3.000000e-01,3.000000e-01,3.000000e-01,3.000000e-01,3.000000e-01,3.000000e-01,1.408811e+04,7.621478e+03
8.000000e+00,6.855779e+00,8.000000e+00,4.085219e+00,8.000000e+00,5.843112e+00,8.000000e+00,4.000000e+00,3.000000e-01,3.000000e-01,3.000000e-01,3.000000e-01,3.000000e-01,3.000000e-01,3.000000e-01,3.000000e-01,1.441640e+04,9.639866e+03
8.000000e+00,6.827184e+00,8.000000e+00,8.000000e+00,8.000000e+00,5.107671e+00,8.000000e+00,4.000000e+00,3.000000e-01,3.000000e-01,3.000000e-01,3.000000e-01,3.000000e-01,3.000000e-01,3.000000e-01,3.000000e-01,1.427538e+04,7.169522e+03
8.000000e+00,7.003104e+00,8.000000e+00,4.000000e+00,4.000000e+00,4.000000e+00,8.000000e+00,4.000000e+00,3.000000e-01,3.000000e-01,3.000000e-01,3.000000e-01,3.000000e-01,3.000000e-01,3.000000e-01,3.000000e-01,1.450813e+04,1.231944e+04
7.944449e+00,6.063396e+00,7.123709e+00,6.757340e+00,7.130550e+00,5.524914e+00,5.402551e+00,8.000000e+00,3.015734e-01,3.262208e-01,3.983415e-01,3.040750e-01,3.697309e-01,3.473193e-01,3.000000e-01,3.000000e-01,1.396111e+04,8.608994e+03
8.000000e+00,6.810891e+00,8.000000e+00,8.000000e+00,8.000000e+00,6.542139e+00,8.000000e+00,6.851135e+00,3.000000e-01,3.000000e-01,3.000000e-01,3.000000e-01,3.000000e-01,3.000000e-01,3.000000e-01,3.000000e-01,1.403401e+04,6.031902e+03
8.000000e+00,6.859455e+00,8.000000e+00,8.000000e+00,8.000000e+00,8.000000e+00,8.000000e+00,8.000000e+00,3.000000e-01,4.387519e-01,3.000000e-01,3.000000e-01,3.000000e-01,3.000000e-01,3.000000e-01,3.000000e-01,1.353951e+04,3.332263e+03
7.436771e+00,7.775259e+00,7.507949e+00,4.790324e+00,6.986475e+00,4.801685e+00,4.382623e+00,5.616679e+00,4.704502e-01,4.653111e-01,3.025815e-01,4.251666e-01,4.823443e-01,3.128992e-01,4.823280e-01,3.523267e-01,1.355139e+04,9.669473e+03
4.730112e+00,7.414467e+00,5.356036e+00,4.013733e+00,5.711364e+00,5.421104e+00,4.616925e+00,4.286018e+00,3.143806e-01,3.093317e-01,3.487503e-01,3.000000e-01,4.996680e-01,3.284783e-01,3.899630e-01,3.000000e-01,1.415231e+04,1.132489e+04
8.000000e+00,6.905027e+00,8.000000e+00,7.091659e+00,8.000000e+00,4.000000e+00,8.000000e+00,4.000000e+00,3.000000e-01,3.000000e-01,3.000000e-01,3.000000e-01,3.000000e-01,3.000000e-01,3.000000e-01,3.000000e-01,1.437367e+04,8.445934e+03
5.607160e+00,4.855272e+00,5.626646e+00,5.936070e+00,5.893943e+00,7.359744e+00,7.084438e+00,7.392594e+00,4.373177e-01,4.245050e-01,4.514998e-01,4.946138e-01,4.206063e-01,3.215053e-01,3.536959e-01,3.849912e-01,1.264757e+04,7.846963e+03
7.667406e+00,7.399071e+00,7.000801e+00,5.687753e+00,6.068262e+00,5.008580e+00,4.395060e+00,5.814800e+00,3.097427e-01,4.070924e-01,4.272961e-01,3.319474e-01,3.079746e-01,4.456767e-01,4.403660e-01,3.416234e-01,1.388899e+04,1.003269e+04
4.026183e+00,7.308118e+00,6.075864e+00,6.150383e+00,4.274210e+00,7.378100e+00,5.814532e+00,7.403040e+00,4.669487e-01,4.542311e-01,3.300645e-01,3.416810e-01,4.780411e-01,3.643840e-01,3.063207e-01,4.689391e-01,1.298102e+04,8.047779e+03
4.553859e+00,5.552275e+00,4.978166e+00,4.983032e+00,5.191270e+00,4.387423e+00,6.905048e+00,7.552385e+00,4.669940e-01,4.476407e-01,3.519972e-01,3.808883e-01,3.441599e-01,3.878688e-01,4.534552e-01,3.501967e-01,1.280743e+04,9.554087e+03
