x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,Q_W_per_m,dP_Pa
8.000000e+00,6.865057e+00,8.000000e+00,7.184883e+00,7.474290e+00,8.000000e+00,8.000000e+00,8.000000e+00,3.000000e-01,3.000000e-01,3.000000e-01,3.000000e-01,3.000000e-01,3.000000e-01,3.000000e-01,3.000000e-01,1.404198e+04,5.114412e+03
5.704798e+00,5.446293e+00,6.203748e+00,7.288991e+00,7.444536e+00,4.335648e+00,7.657678e+00,5.385623e+00,4.130989e-01,3.014312e-01,4.032563e-01,4.099891e-01,4.736498e-01,4.466141e-01,3.566478e-01,3.652451e-01,1.355850e+04,1.001438e+04
4.716522e+00,4.381283e+00,5.700252e+00,7.446960e+00,5.891678e+00,6.243419e+00,7.859931e+00,7.315859e+00,3.885751e-01,3.423886e-01,3.630960e-01,3.507481e-01,3.996287e-01,5.000000e-01,4.215429e-01,3.114553e-01,1.299570e+04,8.002573e+03
8.000000e+00,8.000000e+00,8.000000e+00,4.000000e+00,8.000000e+00,4.000000e+00,8.000000e+00,8.000000e+00,3.000000e-01,3.000000e-01,3.000000e-01,3.000000e-01,3.000000e-01,3.000000e-01,3.000000e-01,3.264946e-01,1.459336e+04,9.838790e+03
8.000000e+00,8.000000e+00,8.000000e+00,6.984331e+00,8.000000e+00,8.000000e+00,8.000000e+00,8.000000e+00,3.000000e-01,3.000000e-01,3.000000e-01,3.104952e-01,3.000000e-01,3.000000e-01,3.000000e-01,3.000000e-01,1.409338e+04,4.969706e+03
8.000000e+00,8.000000e+00,8.000000e+00,4.000000e+00,8.000000e+00,8.000000e+00,8.000000e+00,8.000000e+00,3.000000e-01,3.000000e-01,3.000000e-01,3.000000e-01,3.000000e-01,3.000000e-01,3.000000e-01,3.000000e-01,1.448182e+04,7.502993e+03
5.224927e+00,5.097034e+00,7.297585e+00,7.457212e+00,6.506450e+00,5.077121e+00,7.280871e+00,5.712243e+00,3.537794e-01,3.651909e-01,3.547560e-01,3.952134e-01,3.291101e-01,3.538972e-01,4.264232e-01,3.884401e-01,1.336159e+04,7.923613e+03
5.375391e+00,4.988408e+00,6.107370e+00,5.756249e+00,4.298188e+00,7.500653e+00,6.718102e+00,6.915587e+00,4.077187e-01,3.151819e-01,3.299034e-01,4.482778e-01,3.277743e-01,3.042547e-01,3.577216e-01,4.300489e-01,1.337089e+04,8.661415e+03
5.186012e+00,5.101967e+00,6.633154e+00,7.939376e+00,7.195171e+00,7.308287e+00,5.438312e+00,4.508790e+00,3.976067e-01,3.856371e-01,4.013282e-01,3.031888e-01,3.876084e-01,3.050632e-01,4.739325e-01,4.513017e-01,1.301728e+04,6.493647e+03
5.301158e+00,4.759799e+00,6.538122e+00,5.979030e+00,4.808861e+00,4.088065e+00,7.552189e+00,4.431365e+00,3.730158e-01,3.750358e-01,3.288901e-01,4.994407e-01,4.774583e-01,3.474686e-01,4.512417e-01,4.226450e-01,1.304956e+04,1.086529e+04
6.922798e+00,7.882462e+00,5.152799e+00,5.656133e+00,5.403782e+00,6.384083e+00,7.642943e+00,4.663512e+00,3.315778e-01,3.586381e-01,3.329074e-01,4.242302e-01,4.892967e-01,3.593883e-01,3.343246e-01,3.188502e-01,1.396704e+04,9.714499e+03
5.650445e+00,7.641475e+00,6.712896e+00,7.160847e+00,6.601608e+00,4.744731e+00,6.865316e+00,5.361577e+00,4.678922e-01,3.715252e-01,3.597611e-01,3.319657e-01,3.108461e-01,4.711999e-01,3.440073e-01,3.803390e-01,1.363424e+04,9.366436e+03
4.148740e+00,5.837077e+00,7.625655e+00,7.017273e+00,7.650381e+00,6.221291e+00,7.762397e+00,7.148636e+00,3.634527e-01,3.397428e-01,4.598050e-01,4.778041e-01,3.449529e-01,4.613880e-01,3.097064e-01,3.506031e-01,1.330599e+04,8.556841e+03
5.626320e+00,4.942820e+00,5.979416e+00,6.290431e+00,7.671049e+00,4.186235e+00,7.615848e+00,4.474622e+00,3.666007e-01,3.725125e-01,3.709747e-01,3.748326e-01,4.085885e-01,3.474681e-01,4.403952e-01,3.157291e-01,1.336375e+04,9.040265e+03
4.402081e+00,6.129676e+00,7.893463e+00,7.431679e+00,5.509324e+00,4.568979e+00,7.968373e+00,4.800306e+00,3.611686e-01,4.299056e-01,3.154833e-01,3.413146e-01,4.093893e-01,4.445054e-01,3.421335e-01,4.941310e-01,1.314695e+04,9.544518e+03
7.388518e+00,4.840983e+00,5.155764e+00,6.672593e+00,5.261488e+00,4.165399e+00,7.262940e+00,5.756666e+00,3.332578e-01,4.772219e-01,4.316903e-01,4.926354e-01,3.970743e-01,4.731176e-01,3.129537e-01,3.742879e-01,1.273722e+04,1.051767e+04
5.979770e+00,5.912708e+00,4.337837e+00,6.426779e+00,5.394152e+00,5.045618e+00,4.168817e+00,5.981028e+00,4.864071e-01,3.297935e-01,3.487981e-01,3.809789e-01,3.276511e-01,3.671908e-01,4.837470e-01,3.103546e-01,1.353670e+04,9.255431e+03
5.702743e+00,6.175236e+00,7.748676e+00,7.016105e+00,6.809401e+00,5.165449e+00,6.672174e+00,6.758498e+00,4.374042e-01,4.502133e-01,4.648711e-01,3.741847e-01,4.149460e-01,3.547682e-01,4.897342e-01,3.022310e-01,1.313427e+04,7.721248e+03
