x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,Q_W_per_m,dP_Pa
5.940333e+00,6.190729e+00,7.832639e+00,6.098880e+00,7.181724e+00,4.429421e+00,5.055344e+00,4.363520e+00,4.217172e+00,5.061325e+00,7.408731e+00,6.272778e+00,4.030790e+00,7.969717e+00,5.672434e+00,4.061576e+00,5.112193e+00,4.363453e+00,4.565239e-01,4.441299e-01,3.416609e-01,4.881946e-01,3.211969e-01,4.600798e-01,4.924973e-01,4.454109e-01,4.113771e-01,4.496793e-01,4.136265e-01,3.833835e-01,3.971756e-01,3.486203e-01,3.367383e-01,3.997817e-01,4.153340e-01,4.755099e-01,1.333139e+04,1.028824e+04
6.536830e+00,5.252253e+00,4.271349e+00,5.798318e+00,5.338935e+00,7.882624e+00,7.220014e+00,7.496474e+00,6.608039e+00,6.233971e+00,4.107302e+00,4.923151e+00,7.242316e+00,5.417505e+00,7.204134e+00,6.403416e+00,7.348207e+00,7.565242e+00,3.549987e-01,3.519714e-01,4.612613e-01,3.175921e-01,4.960147e-01,3.095248e-01,3.874111e-01,3.972548e-01,3.874910e-01,3.265428e-01,3.838561e-01,4.610838e-01,4.856876e-01,4.271859e-01,4.231427e-01,4.371558e-01,3.497996e-01,3.495793e-01,1.288904e+04,8.397386e+03
7.569942e+00,7.450063e+00,6.457822e+00,7.764768e+00,4.253591e+00,6.934095e+00,4.959008e+00,6.723799e+00,7.780129e+00,7.327869e+00,5.247944e+00,5.998766e+00,5.615666e+00,6.949604e+00,6.733094e+00,5.033014e+00,6.873499e+00,5.165644e+00,3.467786e-01,4.725184e-01,3.780140e-01,3.636620e-01,3.874878e-01,4.086170e-01,4.446221e-01,3.155013e-01,4.658580e-01,3.763069e-01,4.713650e-01,4.210219e-01,3.448125e-01,3.758593e-01,3.779002e-01,4.916108e-01,3.780333e-01,3.793130e-01,1.340283e+04,9.099201e+03
4.907040e+00,4.013540e+00,5.896045e+00,4.089012e+00,6.221350e+00,5.387664e+00,6.765508e+00,5.606897e+00,5.420019e+00,4.405163e+00,6.299373e+00,7.336553e+00,6.642425e+00,4.381955e+00,4.139811e+00,7.378764e+00,4.601579e+00,6.905747e+00,4.420787e-01,3.298198e-01,4.194420e-01,4.430536e-01,4.111211e-01,3.592300e-01,3.254718e-01,4.668313e-01,3.415080e-01,4.998144e-01,3.261603e-01,3.488177e-01,4.316917e-01,4.983832e-01,4.634257e-01,3.292610e-01,4.624971e-01,4.455703e-01,1.289886e+04,9.882611e+03
4.524665e+00,6.971128e+00,6.090916e+00,5.670413e+00,4.862276e+00,5.519696e+00,5.474869e+00,4.050486e+00,4.391190e+00,7.950929e+00,6.087436e+00,7.720205e+00,7.481225e+00,6.523334e+00,7.998710e+00,4.311865e+00,7.705138e+00,4.730640e+00,4.711982e-01,4.880675e-01,3.325977e-01,3.016556e-01,3.971168e-01,4.707604e-01,3.945282e-01,3.276181e-01,3.061653e-01,3.464352e-01,3.907483e-01,4.058016e-01,3.781185e-01,4.647310e-01,4.944280e-01,3.761060e-01,4.400494e-01,3.971433e-01,1.330542e+04,9.512672e+03
7.998114e+00,5.534606e+00,5.527692e+00,6.494851e+00,6.644518e+00,6.035522e+00,7.312147e+00,7.183531e+00,6.781585e+00,4.777947e+00,5.397350e+00,5.069703e+00,4.261112e+00,4.090451e+00,5.405484e+00,6.153615e+00,5.941885e+00,7.463679e+00,3.664979e-01,3.080092e-01,4.644561e-01,4.784960e-01,4.230740e-01,3.205235e-01,4.761486e-01,4.789240e-01,4.801063e-01,4.289080e-01,4.109764e-01,3.281066e-01,4.892128e-01,3.610738e-01,3.580297e-01,4.385656e-01,3.245044e-01,4.277552e-01,1.337903e+04,9.613574e+03
6.902563e+00,7.732408e+00,7.716097e+00,4.442259e+00,7.698487e+00,7.030342e+00,4.508720e+00,6.908841e+00,7.578294e+00,5.684293e+00,4.256738e+00,4.008370e+00,6.880068e+00,7.558097e+00,4.906799e+00,5.282815e+00,4.467390e+00,5.798456e+00,3.317248e-01,4.156962e-01,3.993692e-01,4.277400e-01,3.067049e-01,4.230092e-01,3.433816e-01,4.083461e-01,3.728284e-01,4.791665e-01,3.484426e-01,3.931595e-01,3.302841e-01,4.109177e-01,4.409609e-01,4.840365e-01,3.523506e-01,4.948906e-01,1.362108e+04,9.751112e+03
5.620520e+00,4.793932e+00,4.152386e+00,7.641502e+00,5.791276e+00,4.546289e+00,6.704138e+00,5.791971e+00,5.219665e+00,6.607335e+00,7.196824e+00,6.670469e+00,5.846278e+00,5.109400e+00,6.438557e+00,7.128475e+00,6.196203e+00,6.007309e+00,4.301991e-01,3.866665e-01,4.031500e-01,3.546107e-01,4.822841e-01,3.731576e-01,4.359377e-01,3.601163e-01,4.471356e-01,3.962712e-01,4.532394e-01,4.653643e-01,4.430173e-01,3.133266e-01,3.054415e-01,3.466013e-01,4.868066e-01,3.301896e-01,1.280212e+04,8.128669e+03
5.453691e+00,7.226399e+00,5.061410e+00,7.232333e+00,5.109082e+00,5.182689e+00,4.281411e+00,6.440547e+00,7.277163e+00,4.047140e+00,4.751416e+00,6.151456e+00,6.224305e+00,4.712423e+00,6.915010e+00,7.916148e+00,6.599109e+00,6.522963e+00,3.017531e-01,4.600283e-01,3.090866e-01,3.455376e-01,3.268181e-01,3.770868e-01,4.091478e-01,4.304016e-01,3.997472e-01,4.089734e-01,3.703688e-01,4.262214e-01,3.040374e-01,4.847551e-01,3.451564e-01,4.655443e-01,3.337549e-01,4.200762e-01,1.349987e+04,9.597077e+03
6.054460e+00,4.287925e+00,6.624641e+00,4.931466e+00,7.389371e+00,6.636133e+00,6.493947e+00,5.323501e+00,5.917065e+00,7.219831e+00,7.701267e+00,4.559610e+00,5.002039e+00,6.143550e+00,4.446666e+00,5.508020e+00,4.862358e+00,5.282600e+00,4.093819e-01,3.423327e-01,4.879666e-01,4.720178e-01,4.527957e-01,4.269415e-01,3.142176e-01,3.755548e-01,4.240239e-01,3.164643e-01,4.251667e-01,3.039210e-01,4.163281e-01,3.879247e-01,4.088558e-01,3.029871e-01,4.055974e-01,3.549917e-01,1.312169e+04,8.875138e+03
